mol_id,smiles,value,smiles_random,smiles_blind,value_blind
BACE_11,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)[C@H](O)[C@@H]1[NH2+]C[C@H](Oc2ccccc2)C1,8.5228786,O(c1ccccc1)[C@@H]1C[C@H]([C@H]([C@@H](NC(c2cc(C)cc(C(=O)N(CCC)CCC)c2)=O)Cc2cc(F)cc(F)c2)O)[NH2+]C1,Garaa{aa{G}ar}A{A*Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}{A*Q}{B}{A**Q}r{DQs%}A{A*Q}{Basaaaaas}Ar,25.06789858317393
BACE_12,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)[C@H](O)[C@@H]1[NH2+]CCN(Cc2ccccc2)C1=O,8.5228786,[C@H]([C@H](Cc1cc(F)cc(F)c1)NC(=O)c1cc(C)cc(C(=O)N(CCC)CCC)c1)([C@@H]1[NH2+]CCN(Cc2ccccc2)C1=O)O,Garaa{aa{G}ar}A{A*Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}{A*Q}{B}{A**Q}r{DQs%}AAD{Aasaaaaas}Ar~B,25.06789858317393
BACE_13,S1(=O)(=O)N(CCCC1)c1cc(cc(NCC)c1)C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)Cc1ccccc1,8.5228786,N1(c2cc(C(=O)N[C@H]([C@H](O)C[NH2+]Cc3cccc(C(F)(F)F)c3)Cc3ccccc3)cc(NCC)c2)CCCCS1(=O)=O,Er{~B}{~B}D{AAAAr}araa{aa{DAA}ar}A{~B}D{A*Q}{{A*Q}{B}A{DQs%}Aaraa{aaar}A{G}{G}G}Aaraaaaar,25.06789858317393
BACE_14,S(=O)(=O)(N(c1cc(cc(NCC)c1)C(=O)N[C@H]([C@H](O)C[NH2+][C@H](C(=O)NC1CCCCC1)C)Cc1ccccc1)c1ccccc1)C,8.5228786,c1c(N(S(=O)(=O)C)c2cc(NCC)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)C[NH2+][C@H](C(NC3CCCCC3)=O)C)c2)cccc1,E{~B}{~B}{D{araa{aa{DAA}ar}A{~B}D{A*Q}{{A*Q}{B}A{DQs%}{A*Q}{A{~B}DArAAAAAr}A}Aaraaaaar}araaaaar}A,25.06789858317393
BACE_15,S1(=O)C[C@@H](Cc2cc(O[C@H](COC)C(F)(F)F)c(N)c(F)c2)[C@H](O)[C@@H]([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,8.3979397,[C@@H]1(O)[C@@H]([NH2+]Cc2cccc(C(C)(C)C)c2)CS(=O)C[C@H]1Cc1cc(O[C@@H](C(F)(F)F)COC)c(N)c(F)c1,Er{~B}A{A**Q}{Aasaa{B{A*Q}{ABA}A{G}{G}G}a{D}a{G}as}{A*Q}{B}{A**Q}{{DQs%}Aasaa{aaas}A{A}{A}A}Ar,26.63387610712508
BACE_16,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)[C@H](O)C[NH2+]Cc1cc(OC)ccc1,8.3979397,O=C(c1cc(C)cc(C(N(CCC)CCC)=O)c1)N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](C[NH2+]Cc1cccc(OC)c1)O,Garaa{aa{G}ar}A{A*Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}{A*Q}{B}A{DQs%}Aaraa{BA}aaar,26.63387610712508
BACE_17,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)[C@H](O)[C@@H]1[NH2+]C[C@H](OCc2ccccc2)C1,8.3010302,c1c(C[C@@H]([C@H](O)[C@@H]2[NH2+]C[C@H](OCc3ccccc3)C2)NC(=O)c2cc(C)cc(C(N(CCC)CCC)=O)c2)cc(F)cc1F,Garaa{aa{G}ar}A{A*Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}{A*Q}{B}{A**Q}r{DQs%}A{A*Q}{BAasaaaaas}Ar,27.848534623066435
BACE_18,Ic1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)Cc1cc(F)cc(F)c1,8.3010302,C(c1cc(C(N(CCC)CCC)=O)cc(C)c1)(N[C@@H](Cc1cc(F)cc(F)c1)[C@@H](C[NH2+]Cc1cc(I)ccc1)O)=O,Haraa{aaar}A{DQs%}A{A**Q}{B}{A**Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}Aaraa{G}aa{G}ar,27.848534623066435
BACE_19,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)[C@H](O)[C@@H]1[NH2+]CN(Cc2ccccc2)C1=O,8.3010302,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@@H]1[NH2+]CN(Cc2ccccc2)C1=O)c1cc(C)cc(C(N(CCC)CCC)=O)c1,Garaa{aa{G}ar}A{A*Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}{A*Q}{B}{A**Q}r{DQs%}AD{Aasaaaaas}Ar~B,27.848534623066435
BACE_20,S(=O)(=O)(N1C[C@@H]([NH2+]CC1)[C@@H](O)[C@@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)Cc1cc(F)cc(F)c1)c1ccccc1,8.3010302,[NH2+]1[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(N(CCC)CCC)=O)cc(C)c2)CN(S(c2ccccc2)(=O)=O)CC1,E{~B}{~B}{DrA{A**Q}{{DQs%}AAr}{A**Q}{B}{A**Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}Aaraa{G}aa{G}ar}araaaaar,27.848534623066435
BACE_21,Fc1ccc(cc1)C[C@H](NC(=O)C)[C@H](O)C[NH2+][C@H]1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,8.3010302,[NH2+](C[C@@H](O)[C@@H](NC(=O)C)Cc1ccc(F)cc1)[C@@H]1c2cc(CC(C)(C)C)cnc2OC2(CCC2)C1,Garaaa{aar}A{A*Q}{DA{~B}A}{A*Q}{B}A{DQs%}{A*Q}rAAs{Batdaa{aart}AA{A}{A}A}AAAs,27.848534623066435
BACE_22,O(C)c1cc(ccc1)C[NH2+]C[C@@H](O)[C@@H](NC(=O)[C@@H](N1CC[C@](NC(=O)C)([C@H](CC)C)C1=O)CCc1ccccc1)Cc1ccccc1,8.3010302,O=C([C@@H](N1CC[C@@]([C@@H](C)CC)(NC(C)=O)C1=O)CCc1ccccc1)N[C@H]([C@@H](C[NH2+]Cc1cc(OC)ccc1)O)Cc1ccccc1,B{A}araa{aaar}A{DQs%}A{A**Q}{B}{A**Q}{DA{~B}{A**Q}{DrAA{A*}{DA{~B}A}{{A*Q}{AA}A}Ar~B}AAaraaaaar}Aaraaaaar,27.848534623066435
BACE_23,s1ccnc1-c1cc(ccc1)C[C@H](NC(=O)[C@H](OC)C)[C@H](O)C[NH2+][C@H]1CC2(Oc3ncc(cc13)CC(C)(C)C)CCC2,8.2596369,CC(C)(C)Cc1cnc2c(c1)[C@@H]([NH2+]C[C@@H](O)[C@@H](NC(=O)[C@@H](C)OC)Cc1cc(-c3nccs3)ccc1)CC1(CCC1)O2,eraadar_araa{aaar}A{A*Q}{DA{~B}{A*Q}{BA}A}{A*Q}{B}A{DQs%}{A*Q}rAAs{Batdaa{aart}AA{A}{A}A}AAAs,28.367356042513585
BACE_24,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@@H](O)C[C@H](C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1)C)COCc1cc(F)cc(F)c1)C(=O)N[C@H](C)c1ccccc1)C,8.1804562,c1c(F)cc(COC[C@H](NC(=O)c2cc(N(S(=O)(C)=O)C)cc(C(=O)N[C@@H](c3ccccc3)C)c2)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc2ccccc2)C(C)C)cc1F,E{~B}{~B}{D{A}araa{aa{ar}A{~B}D{A*Q}{{A**Q}{B}A{A*Q}{A{~B}D{A**Q}{A{A}A}A{~B}DAaraaaaar}A}ABAaraa{G}aa{G}ar}A{~B}D{A*Q}{A}araaaaar}A,29.359802722696614
BACE_25,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)[C@H](O)[C@@H]1[NH2+]CC[C@H](OCC)C1,8.1549015,c1c(C)cc(C(N[C@H]([C@@H]([C@H]2C[C@@H](OCC)CC[NH2+]2)O)Cc2cc(F)cc(F)c2)=O)cc1C(N(CCC)CCC)=O,Garaa{aa{G}ar}A{A*Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}{A*Q}{B}{A**Q}r{DQs%}AA{A*Q}{BAA}Ar,29.68010397259809
BACE_26,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)C[NH2+][C@H](C(=O)NCC(C)C)C)C(=O)N[C@H](C)c1ccc(F)cc1)C,8.0969095,c1c(C[C@@H](C[NH2+][C@@H](C)C(NCC(C)C)=O)NC(c2cc(N(S(=O)(=O)C)C)cc(C(=O)N[C@H](C)c3ccc(F)cc3)c2)=O)cccc1,E{~B}{~B}{D{A}araa{aa{ar}A{~B}D{A**Q}{Aaraaaaar}A{DQs%}{A*Q}{A{~B}DAA{A}A}A}A{~B}D{A*Q}{A}araaa{G}aar}A,30.406972614542056
BACE_27,Clc1cc2CC([NH+]=C(N[C@@H](C[C@H]3[C@H](SC=C3c3cn[nH]c3)CCC)C(=O)[O-])c2cc1)(C)C,8.0969095,C1=C(c2c[nH]nc2)[C@@H](C[C@@H](C([O-])=O)NC2=[NH+]C(C)(C)Cc3c2ccc(Cl)c3)[C@@H](CCC)S1,ZaraasAA{{DQ%}~A{D{A**Q}{A{A*Q}t{A*Q}{EA~Atatad{dQ}at}AAA}A{~B}{B_}}asaar}{A}A,30.406972614542056
BACE_28,O1C[C@]2(N=C1N)c1cc(ccc1Oc1c2cc(OCC(C)C)cc1)-c1cncnc1,8.0969095,c1(OCC(C)C)ccc2c(c1)[C@@]1(N=C(N)OC1)c1c(ccc(-c3cncnc3)c1)O2,BrA{A*}s{D~ArD}araa{aaarBarasaa{BAA{A}A}aar}_aradadar,30.406972614542056
BACE_29,Fc1cc(cc(F)c1)C[C@H](NC(=O)[C@@H](N1CC[C@](NC(=O)C)(CC(C)C)C1=O)CCc1ccccc1)[C@H](O)[C@@H]1[NH2+]Cc2c(C1)cccc2,8.0969095,c12ccccc1C[C@H]([C@H]([C@@H](NC([C@H](CCc1ccccc1)N1C(=O)[C@](CC(C)C)(NC(C)=O)CC1)=O)Cc1cc(F)cc(F)c1)O)[NH2+]C2,Garaa{aa{G}ar}A{A*Q}{DA{~B}{A**Q}{DrAA{A*}{DA{~B}A}{AA{A}A}Ar~B}AAaraaaaar}{A*Q}{B}{A**Q}r{DQs%}Aasa{Ar}aaaas,30.406972614542056
BACE_30,s1c2OC(C[C@H]([NH2+]C[C@@H](O)[C@@H](NC(=O)C)Cc3ccccc3)c2cc1CC(C)(C)C)(C)C,8.0705814,O=C(C)N[C@H]([C@@H](C[NH2+][C@@H]1c2c(sc(CC(C)(C)C)c2)OC(C)(C)C1)O)Cc1ccccc1,erasBA{A{A*Q}{{DQs%}A{A**Q}{B}{A**Q}{DA{~B}A}Aataaaaat}asaarAA{A}{A}A}{A}A,30.736967618886894
BACE_31,S(CC[C@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)C(=O)N[C@H]([C@@H](O)[C@@H]1CC(=O)C[C@H]1C(=O)N[C@@H](C(C)C)C(=O)[NH2+]CCCC)CC(C)C)C,8.0,C(C)([C@H](NC(=O)[C@H]1[C@H]([C@H](O)[C@H](CC(C)C)NC([C@@H](NC([C@H](CC(C)C)NC(C)=O)=O)CCSC)=O)CC(=O)C1)C(=O)[NH2+]CCCC)C,E{AA{A*Q}{DA{~B}{A**Q}{DA{~B}A}AA{A}A}A{~B}D{A*Q}{{A**Q}{B}{A**Q}rAA{~B}A{A*Q}rA{~B}D{A**Q}{A{A}A}A{~B}{DQs%}AAAA}AA{A}A}A,31.62163113048341
BACE_32,s1cc(cc1)C[C@H](NC(=O)c1cc(nc(NC[C@H]2C[C@@H]2C)c1)N(S(=O)(=O)C)C)[C@@H]([NH3+])CCCC,7.9586072,c1(C[C@@H]([C@@H]([NH3+])CCCC)NC(c2cc(N(S(=O)(=O)C)C)nc(NC[C@H]3C[C@@H]3C)c2)=O)cscc1,eraa{aar}A{A*Q}{DA{~B}araa{da{DA{A*Q}sA{A**Q}sA}ar}D{E{~B}{~B}A}A}{A**Q}{{DQt%}}AAAA,32.14044628295717
BACE_33,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1cc(cc(c1)C(=O)N)C(=O)N(CCC)CCC)[C@H](O)C[NH2+]Cc1cc(OC)ccc1,7.9586072,NC(c1cc(C(=O)N(CCC)CCC)cc(C(N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](C[NH2+]Cc2cc(OC)ccc2)O)=O)c1)=O,Garaa{aa{G}ar}A{A*Q}{DA{~B}araa{aa{ar}A{~B}D}A{~B}D{AAA}AAA}{A*Q}{B}A{DQs%}Aaraa{BA}aaar,32.14044628295717
BACE_34,O=C(NCC1CCCCC1)[C@@H](Cc1cc2cc(ccc2nc1N)-c1ccccc1C)CCC,7.9586072,C1CC(CNC(=O)[C@@H](Cc2c(N)nc3ccc(-c4c(C)cccc4)cc3c2)CCC)CCC1,B~A{DAArAAAAAr}{A**Q}{Aaraasaa{aaasdarD}_araaaaarA}AAA,32.14044628295717
BACE_35,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H](C)c1ccc(F)cc1)-c1oc(nn1)[C@]([NH3+])(Cc1ccccc1)C)C,7.9208188,c1cc([C@H](NC(=O)c2cc(-c3oc([C@]([NH3+])(Cc4ccccc4)C)nn3)cc(N(S(C)(=O)=O)C)c2)C)ccc1F,E{~B}{~B}{D{A}araa{aa{ar}A{~B}D{A*Q}{A}araaa{G}aar}_arba{ddr}{A*}{{DQt%}}{Aaraaaaar}A}A,32.61408407763982
BACE_36,O(C)c1c(cc(cc1C)[C@@]1([NH+]=C(N)C(=N1)C)c1cc(ccc1)-c1cncnc1)C,7.9208188,c1c(-c2cncnc2)cc([C@@]2(c3cc(C)c(OC)c(C)c3)[NH+]=C(N)C(C)=N2)cc1,B{A}ara{aa{aarA}{A**}r{{DQ%}~A{D}A{~Dr}A}araa{aaar}_aradadar}A,32.61408407763982
BACE_37,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+][C@]1(CCc2n[nH]cc2C1)c1cc(ccc1)C(C)(C)C,7.9208188,c12c(n[nH]c1)CC[C@@]([NH2+]C[C@@H](O)[C@@H](NC(=O)C)Cc1cc(F)cc(F)c1)(c1cc(C(C)(C)C)ccc1)C2,Garaa{aa{G}ar}A{A*Q}{DA{~B}A}{A*Q}{B}A{DQs%}{A*}r{AAasd{dQ}aasAr}araa{aaar}A{A}{A}A,32.61408407763982
BACE_38,Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(O[C@@H](C1)C(F)(F)F)N)C,7.9208188,c1(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)O[C@H](C(F)(F)F)C3)c2)ncc(C#N)cc1,Garaaa{DA{~B}asdaa{aas}A^D}aar{A*}r{D~A{B{A**Q}{Ar}A{G}{G}G}D}A,32.61408407763982
BACE_39,O=C1N(CCC1)c1cc(cc(NCC)c1)C(=O)N[C@H]([C@H](O)C[NH2+][C@H](C(=O)NC1CCCCC1)C)Cc1ccccc1,7.8860564,C(c1cc(NCC)cc(N2C(=O)CCC2)c1)(N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+][C@H](C(NC1CCCCC1)=O)C)=O,B~ArD{AAAr}araa{aa{DAA}ar}A{~B}D{A*Q}{{A*Q}{B}A{DQs%}{A*Q}{A{~B}DArAAAAAr}A}Aaraaaaar,33.04979414935167
BACE_40,Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(O[C@H](C(F)(F)F)[C@@H]1F)N)C,7.8860564,c1([C@@]2(C)N=C(N)O[C@H](C(F)(F)F)[C@@H]2F)c(F)ccc(NC(=O)c2ncc(C#N)cc2)c1,Garaaa{DA{~B}asdaa{aas}A^D}aar{A*}r{D~A{B{A*Q}{A{G}{G}G}{A**Q}rG}D}A,33.04979414935167
BACE_41,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)[C@H](O)[C@@H]1[NH2+]CC[C@@H](C1)C\C=C\C=C/C,7.8538718,N([C@H]([C@@H]([C@H]1C[C@@H](C/C=C/C=C\C)CC[NH2+]1)O)Cc1cc(F)cc(F)c1)C(c1cc(C)cc(C(=O)N(CCC)CCC)c1)=O,Garaa{aa{G}ar}A{A*Q}{DA{~B}araa{aa{ar}A}A{~B}D{AAA}AAA}{A*Q}{B}{A**Q}r{DQs%}AA{A**Q}{Ar}A!A~A!A~A|A,33.45319421304166
BACE_42,Fc1ccc(cc1C#CCCCF)[C@]1(N=C(N)N(C)C1=O)c1ccc(OC(F)F)cc1,7.8538718,C(CCCF)#Cc1cc([C@]2(c3ccc(OC(F)F)cc3)C(=O)N(C)C(N)=N2)ccc1F,Garaaa{aarA^AAAAG}{A*}r{D~A{D}D{A}Ar~B}araaa{BA{G}G}aar,33.45319421304166
BACE_43,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)N[C@H]([C@H](O)C[NH2+]C1CC1)Cc1ccccc1)C(=O)N[C@H](C)c1ccccc1)C,7.8239088,[C@H](NC(c1cc(N(C)S(C)(=O)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)c1)=O)(c1ccccc1)C,E{~B}{~B}{D{A}araa{aa{ar}A{~B}D{A*Q}{{A*Q}{B}A{DQs%}ArAAr}Aaraaaaar}A{~B}D{A*Q}{A}araaaaar}A,33.82874886055457
BACE_44,S(=O)(=O)(N(c1cc(ccc1)C(=O)N[C@H]([C@H](O)C[NH2+][C@H](C(=O)NC1CCCCC1)C)Cc1ccccc1)c1ccccc1)C,7.8239088,N([C@@H](Cc1ccccc1)[C@@H](C[NH2+][C@H](C(NC1CCCCC1)=O)C)O)C(c1cc(N(c2ccccc2)S(C)(=O)=O)ccc1)=O,E{~B}{~B}{D{araa{aaar}A{~B}D{A*Q}{{A*Q}{B}A{DQs%}{A*Q}{A{~B}DArAAAAAr}A}Aaraaaaar}araaaaar}A,33.82874886055457
BACE_45,O1c2ncc(cc2[C@@H]([NH2+]C[C@@H](O)[C@@H](NC(=O)[C@H](OC)C)Cc2cc3OCOc3cc2)CC12CCC2)CC(C)(C)C,7.7746906,C12(Oc3ncc(CC(C)(C)C)cc3[C@@H]([NH2+]C[C@H]([C@H](Cc3ccc4c(c3)OCO4)NC(=O)[C@H](OC)C)O)C1)CCC2,Brasdaa{aas{A**Q}{{DQs%}A{A**Q}{B}{A**Q}{DA{~B}{A*Q}{BA}A}AasaatBABataas}AArsAAAs}AA{A}{A}A,34.44564716019809
BACE_46,O1CCCCNc2cc(cc(c2)C(=O)N[C@@H](Cc2cc1ccc2)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)C(C)C)COC,7.7695513,c1c(C2([NH2+]C[C@H]([C@H]3NC(=O)c4cc(cc(COC)c4)NCCCCOc4cc(ccc4)C3)O)CC2)cccc1C(C)C,BrAAAADasaa{aa{as}A{~B}D{A**Q}{Aasaaraaas}{A*Q}{B}A{DQs%}Ar{AAr}araa{aaar}A{A}A}ABA,34.5100628729092
BACE_47,O1c2c(cc(cc2)CC)[C@@H]([NH2+]C[C@@H](O)[C@H]2NC(=O)CCCCCCc3cc(C2)ccc3)CC12CCC2,7.7695513,C([NH2+][C@@H]1c2c(ccc(CC)c2)OC2(CCC2)C1)[C@@H](O)[C@@H]1Cc2cccc(c2)CCCCCCC(=O)N1,Brasa{aa{aas}AA}{A**Q}{{DQs%}A{A**Q}{B}{A*Q}sDA{~B}AAAAAAataa{As}aaat}AArsAAAs,34.5100628729092
BACE_48,Fc1cc(cc(F)c1)C[C@H](NC(=O)c1c2cc(ccc2n(c1)C(=O)N(CCCC)C)C#N)[C@H](O)C[NH2+]Cc1cc(OC)ccc1,7.7447276,[C@@H](O)(C[NH2+]Cc1cccc(OC)c1)[C@H](Cc1cc(F)cc(F)c1)NC(=O)c1c2cc(C#N)ccc2n(C(N(CCCC)C)=O)c1,Garaa{aa{G}ar}A{A*Q}{DA{~B}arasaa{aaasd{ar}A{~B}D{AAAA}A}A^D}{A*Q}{B}A{DQs%}Aaraa{BA}aaar,34.82120180771098
BACE_49,Fc1ccc(NC(=O)c2ncc(cc2)C#N)cc1[C@]1(N=C(O[C@@H](C1)C(F)(F)F)N)CF,7.7212462,C(Nc1cc([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c(F)cc1)(c1ccc(C#N)cn1)=O,Garaaa{DA{~B}asdaa{aas}A^D}aar{A*}r{D~A{B{A**Q}{Ar}A{G}{G}G}D}AG,35.11551642574352
BACE_50,S1(=O)(=O)N(c2c(CCC1)c(NCC)cc(c2)C(=O)N[C@H]([C@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1ccccc1)C,7.7212462,O(C)c1cc(C[NH2+]C[C@H]([C@H](Cc2ccccc2)NC(=O)c2cc3c(c(NCC)c2)CCCS(=O)(=O)N3C)O)ccc1,Er{~B}{~B}D{asa{AAAr}a{DAA}aa{as}A{~B}D{A*Q}{{A*Q}{B}A{DQs%}Aaraa{BA}aaar}Aaraaaaar}A,35.11551642574352
