mol_id,smiles,value,smiles_random,smiles_blind,value_blind
CHEMBL2036736,Clc1ccc(cc1)C(=O)Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4,1.92,c1cc(C(Nc2oc(C(Nc3ccc(N4CCOCC4)cc3)=O)nn2)=O)ccc1Cl,Zaraaa{aar}A{~B}Dasba{dds}A{~B}Dataaa{aat}DuAABAAu,43.0
CHEMBL2179291,COc1ccc(Oc2cccc(CN3CCCC(C3)N4C=C(C)C(=O)NC4=O)c2)cc1,3.17,Cc1c(=O)[nH]c(=O)n(C2CCCN(Cc3cccc(Oc4ccc(OC)cc4)c3)C2)c1,ABaraaa{Basaaaa{ADtAAAA{At}DuA~A{A}A{~B}DAu~B}as}aar,22.166666666666668
CHEMBL2158823,OC(=O)c1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.17,c1c(OC2CCN(CC3CCN(c4cccc(C(=O)O)c4)CC3)CC2)ccc(Cl)c1Cl,BA{~B}araaaa{ar}DsAAA{ADtAAA{AAt}Bauaaa{Z}a{Z}au}AAs,38.833333333333336
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c2ccccc2,1.2,N(C)CC[C@H](c1ccccc1)Oc1c(C)cccc1,ADAA{A**Q}{BaraaaaarA}asaaaaas,55.0
CHEMBL1289785,Clc1ccc(N2CCN(CC2)C(=O)CCCc3ccncc3)c(Cl)c1,3.93,N1(c2ccc(Cl)cc2Cl)CCN(C(=O)CCCc2ccncc2)CC1,Zaraaa{DsAAD{AAs}A{~B}AAAataadaat}a{Z}ar,9.499999999999998
CHEMBL1381135,COc1cnc(nc1N(C)C)c2ccccn2,1.9,c1(-c2ncccc2)nc(N(C)C)c(OC)cn1,ABarada{darD{A}A}asaaaads,43.333333333333336
CHEMBL528217,C(CCCCNc1cc(nc2ccccc12)c3ccccc3)CCCNc4cc(nc5ccccc45)c6ccccc6,2.27,c1cc(-c2nc3ccccc3c(NCCCCCCCCNc3cc(-c4ccccc4)nc4c3cccc4)c2)ccc1,A{AAAADaraa{dasaaaaars}ataaaaat}AAADauaa{davaaaaauv}awaaaaaw,37.166666666666664
CHEMBL2177621,CSc1c(cnn1c2ccc(cc2)C(=O)O)C(=O)NC3C4CC5CC(CC3C5)C4,1.2,C12CC3CC(CC(C3NC(=O)c3cnn(-c4ccc(C(=O)O)cc4)c3SC)C1)C2,AEara{addrasaaa{aas}A{~B}B}A{~B}DAtAuAAvAA{AAtAv}Au,55.0
CHEMBL475386,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4occn4,1.14,CNC1=Nc2ncccc2C(c2occn2)=NC1c1cccs1,ADAr~DasdaaaasA{~DArataaaet}aubaadu,56.00000000000001
CHEMBL2325699,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CC6CCC(C5)O6,2.6,c1(N2CC3OC(C2)CC3)cc(C2(S(=O)(C)=O)CC2)nc(-c2cccc3c2cc[nH]3)n1,AE{~B}{~B}Ar{AAr}asaa{da{ds}ataaaau{dQ}aaatu}DvAAwAAA{Av}Bw,31.666666666666668
CHEMBL2010845,CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,3.3,[C@H]1(N(C(Cc2ccc(-n3cnnn3)cc2)=O)C)[C@@H](F)CN(Cc2ccc(C(F)(F)F)cc2)CC1,AD{{A**Q}rAAD{Aasaaa{aas}A{G}{G}G}A{A**Q}rG}A{~B}Aataaa{aat}duadddu,20.000000000000004
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.94,C1[C@]2(C)[C@@H](C(=O)C)CC[C@H]2[C@H]2[C@@H]([C@]3(C)C(=CC(=O)CC3)CC2)C1,AA{~B}{A*Q}rAA{A*Q}s{A**Q}tAAAu~AA{~B}AA{A*}u{A}{A*Q}tAA{A*}rsA,9.333333333333334
CHEMBL2208428,CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,2.34,c1c(C(=O)NC[C@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)O)c(S(=O)(C)=O)ccc1,AE{~B}{~B}araaaaarA{~B}DA{A**Q}{B}ADsAAA{AAs}Bataaa{Z}a{Z}at,36.0
CHEMBL1796293,O=C(NCc1ccncc1)c2ccc(Oc3ccccc3C#N)cc2,2.57,c1c(C(NCc2ccncc2)=O)ccc(Oc2ccccc2C#N)c1,B~A{DAaraadaar}asaaa{BataaaaatA^D}aas,32.16666666666667
CHEMBL1557436,CN(C)c1ccnc2sc(C(=O)NCc3ccccc3)c(N)c12,3.62,c1ccccc1CNC(c1c(N)c2c(N(C)C)ccnc2s1)=O,AD{A}araadasea{A{~B}DAataaaaat}a{D}ars,14.666666666666664
CHEMBL2031236,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cscn5)ccc4C,2.06,O=c1c2cc(N3CCN(C)CC3)ccc2ncn1-c1c(C)ccc(NC(=O)c2ncsc2)c1,ADrAAD{AAr}asaaatD~AD{A{~B}atas}auaa{DA{~B}avaeadv}aaauA,40.666666666666664
CHEMBL2087849,Cn1cncc1c2c3C(=O)N(CC4CC4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67,4.33,c1(=O)c2c(-c3n(C)cnc3)n(Cc3c4cc(Cl)ccc4ncc3)nc2n(CC2CC2)c(=O)n1CC1CC1,AdradaarasatA{~B}D{AAuAAu}A{~B}D{AAvAAv}atddsAawaadaxaaa{Z}aawx,2.833333333333332
CHEMBL1235773,COc1ccc2ncc(C#N)c(CCN3CCC(CC3)NCc4cc5SCOc5cn4)c2c1,2.55,c1(C#N)cnc2c(c1CCN1CCC(NCc3cc4c(cn3)OCS4)CC1)cc(OC)cc2,ABaraaasdaa{A^D}a{AADtAAA{AAt}DAauaavEABavadu}asar,32.50000000000001
CHEMBL339051,CNC(=O)C1(CCN(CC[C@H](CN(C)C(=O)c2c(OC)c(cc3ccccc23)C#N)c4ccc(Cl)c(Cl)c4)CC1)N5CCCCC5=O,2.78,C(c1c(OC)c(C(=O)N(C[C@@H](CCN2CCC(N3CCCCC3=O)(C(=O)NC)CC2)c2cc(Cl)c(Cl)cc2)C)c2ccccc2c1)#N,ADA{~B}Ar{AAD{AA{A*Q}{AD{A}A{~B}asa{BA}a{aataaaaast}A^D}auaaa{Z}a{Z}au}AAr}DvAAAAAv~B,28.66666666666667
CHEMBL168899,OB1N(C(=O)Nc2ccccc12)c3ccccc3,1.4,c1cc(N2C(=O)Nc3ccccc3B2O)ccc1,BJrD{A{~B}Dasaaaaars}ataaaaat,51.666666666666664
CHEMBL517,CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C,-0.54,O=C(N)C(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1,AA{A}D{AAA{A{~B}D}{araaaaar}asaaaads}A{A}A,84.0
CHEMBL578288,NC(=NC#N)c1sc(Nc2ccccc2)nc1N,2.91,c1(N)c(C(N)=NC#N)sc(Nc2ccccc2)n1,DA{~DA^D}area{Dasaaaaas}darD,26.5
CHEMBL1778648,CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2O[C@H](C)C(=O)O)C(F)(F)F,-0.4,[C@H](Oc1c(-c2ccc(S(CC)(=O)=O)cc2C)cc(C(F)(F)F)cc1)(C(O)=O)C,AAE{~B}{~B}araaa{a{A}ar}asaa{aaasB{A*Q}{A}A{~B}B}A{G}{G}G,81.66666666666667
CHEMBL1778635,OC(=O)COc1ccc(cc1c2cc(ccc2F)C#N)C(F)(F)F,-0.16,OC(COc1c(-c2c(F)ccc(C#N)c2)cc(C(F)(F)F)cc1)=O,BA{~B}ABaraaa{aarasaa{aaasG}A^D}A{G}{G}G,77.66666666666667
CHEMBL1234354,COc1ccc(cn1)C2=Cc3c(C)nc(N)nc3N([C@@H]4CC[C@H](CC4)OCCO)C2=O,2.2,O=c1c(-c2cnc(OC)cc2)cc2c(C)nc(N)nc2n1[C@H]1CC[C@H](OCCO)CC1,ABaraaa{adr}As~Aata{A}da{D}datD{{A**Q}uAA{A*Q}{AAu}BAAB}As~B,38.33333333333333
CHEMBL1550278,CC(Nc1ncnc2ccccc12)c3ccccc3,3.4,c1ccccc1C(Nc1ncnc2ccccc21)C,AA{Dardadasaaaaars}ataaaaat,18.333333333333336
CHEMBL1096,CC(C)c1ccc2Oc3nc(N)c(cc3C(=O)c2c1)C(=O)O,1.1,c1c2oc3c(c(=O)c2cc(C(C)C)c1)cc(C(=O)O)c(N)n3,AA{A}araaasBatda{D}a{aatA{~B}asar}A{~B}B,56.666666666666664
CHEMBL1807822,O[C@@H](CNCCCOCCOCCc1cccc2ccccc12)c3ccc(O)c4NC(=O)Sc34,2.28,C(CCNC[C@@H](c1c2c([nH]c(=O)s2)c(O)cc1)O)OCCOCCc1c2c(ccc1)cccc2,B{A**Q}{ADAAABAABAAaraaaasaaaaars}ataaa{B}auDA{~B}Eatu,37.00000000000001
CHEMBL1310086,COc1ccccc1Cn2c(C)nc3ccccc23,3.47,c12c(cccc1)nc(C)n2Cc1ccccc1OC,ABaraaaaarAdsa{A}dataaaaast,17.166666666666664
CHEMBL373364,OC(=O)c1ccc(NC(=O)c2cc(OCc3ccccc3F)cc(OCc4ccccc4F)c2)nc1,3.0,O(c1cc(C(=O)Nc2ccc(C(=O)O)cn2)cc(OCc2c(F)cccc2)c1)Cc1c(F)cccc1,BA{~B}araaa{DA{~B}asaa{BAataaaaatG}aa{BAauaaaaauG}as}dar,25.0
CHEMBL484901,NC(Cc1c[nH]c2ccccc12)C(=O)O,-1.17,C(N)(Cc1c2ccccc2[nH]c1)C(O)=O,DA{Aara{dQ}asaaaaars}A{~B}B,94.5
CHEMBL1233652,OC(=O)CCC[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(F)ccc4[nH]3,1.95,c1c2cc(F)ccc2[nH]c1C(N[C@@H]1Cc2c(cccc2)[C@H]1CCCC(=O)O)=O,BA{~B}AAA{A*Q}r{A**Q}{Aasaaaaars}DA{~B}ataauaa{G}aaau{dQ}t,42.49999999999999
CHEMBL2059196,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,-0.99,C(=O)(NCC)c1cc2c([nH]1)ncc(-c1cncc(C(=O)O)c1)c2-n1ccc(C(F)(F)F)n1,AADA{~B}araasa{a{adas{dQ}r}atadaa{at}A{~B}B}duaaa{du}A{G}{G}G,91.5
CHEMBL1934414,C[C@H](NC(=O)c1c(C)nn(C2CCCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,2.0,C1(n2nc(C)c(C(N[C@H](C(C)(C)C)C)=O)c2NS(=O)(=O)c2ccc(C)cc2)CCCC1,A{A*Q}{DA{~B}ara{A}dd{AsAAAAs}arDE{~B}{~B}ataaa{A}aat}A{A}{A}A,41.666666666666664
CHEMBL1415894,N(c1ccccc1)c2cc(Nc3ccccc3)[nH]n2,3.8,N(c1[nH]nc(Nc2ccccc2)c1)c1ccccc1,D{araaaaar}asaa{Dataaaaat}{dQ}ds,11.66666666666667
CHEMBL2335875,COCCNC(=O)c1cccc(Nc2ncc3cc(ccc3n2)c4ccncc4)c1,3.21,c1ccc(C(NCCOC)=O)cc1Nc1nc2c(cn1)cc(-c1ccncc1)cc2,ABAADA{~B}araaaa{Dasdaataa{aaatds}auaadaau}ar,21.5
CHEMBL1916269,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c2ccc(C)cc2,0.36,c1c(S(Nc2c(C(NC(CC)CC)=O)cnn2C)(=O)=O)ccc(C)c1,AAA{AA}DA{~B}aradd{A}arDE{~B}{~B}asaaa{A}aas,68.99999999999999
CHEMBL1224139,NC(=O)c1cc(F)cc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,2.14,[C@@H]12C[C@@H](Oc3cc(C(N)=O)cc(F)c3)C[C@@H](CC1)N2Cc1ccccc1,DA{~B}araa{G}aa{B{A*Q}sA{A*Q}tAA{A**Q}{As}DtAauaaaaau}ar,39.333333333333336
CHEMBL1082812,O=C1NC(=NC(=C1C#N)c2ccccc2)SCCc3ccccc3,1.71,c1ccc(CCSc2nc(-c3ccccc3)c(C#N)c(=O)[nH]2)cc1,B~ArDA{~DA{~ArA^D}asaaaaas}EAAataaaaat,46.5
CHEMBL12980,OC(C(=O)OC1CN2CCC1CC2)(c3ccccc3)c4ccccc4,1.19,C12CCN(CC1OC(=O)C(O)(c1ccccc1)c1ccccc1)CC2,BA{A{~B}BArADsAAArAAs}{ataaaaat}auaaaaau,55.166666666666664
CHEMBL1412343,Cc1ccccc1NC(=O)CCS(=O)(=O)c2ccc(Br)s2,2.7,c1cc(C)c(NC(=O)CCS(=O)(=O)c2sc(Br)cc2)cc1,AaraaaaarDA{~B}AAE{~B}{~B}asaaa{Y}es,29.999999999999996
CHEMBL453862,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N(C)C)ncc2F,2.77,c1nc(Nc2ccc(C(=O)N(C)C)cc2)nc(-c2n(C(C)C)c(C)nc2)c1F,AA{A}dra{A}daarasda{Dataaa{aat}A{~B}D{A}A}daasG,28.833333333333332
CHEMBL296572,COc1cccc(c1)c2c[nH]c(n2)c3ccccc3,3.8,c1ccc(-c2nc(-c3cc(OC)ccc3)c[nH]2)cc1,ABaraaaa{ar}asa{dQ}a{ds}ataaaaat,11.66666666666667
CHEMBL239513,O=C(COc1ccccc1)c2ccccc2,2.87,c1cc(OCC(=O)c2ccccc2)ccc1,B~A{ABaraaaaar}asaaaaas,27.166666666666668
CHEMBL479445,COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C,1.91,c1(C(=O)N)c(Nc2ccc(F)cc2F)c2c(nc1)cc(OC)c(NCCN(C)C)c2,ABaraasdaa{A{~B}D}a{Dataaa{G}aatG}asaarDAAD{A}A,43.166666666666664
CHEMBL2152917,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(OCC(C)C)cc3C24N=C(C)C(=N4)N,3.4,C1(C)=NC2([C@]3(Cc4c2cc(OCC(C)C)cc4)CC[C@@H](OC)CC3)N=C1N,AB{A**Q}rAA{A**}s{AAr}Aataaa{BAA{A}A}aatAsuD~A{A}A{~Du}D,18.333333333333336
CHEMBL299672,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCCC4,3.13,c1(F)ccc(Nc2c3c(ncn2)cc(OC)c(OCCCN2CCCC2)c3)cc1Cl,ABaraasdada{Dataaa{G}a{Z}at}asaarBAAADuAAAAu,22.833333333333332
CHEMBL1682820,O=C1CCOc2cc(COc3ccccc3)ccc12,3.0,c1cc(COc2ccccc2)cc2c1C(=O)CCO2,B~ArAABasaa{ABataaaaat}aaars,25.0
CHEMBL247367,Clc1cccc2cn[nH]c12,2.33,[nH]1c2c(cccc2Cl)cn1,Zaraaaasad{dQ}ars,36.166666666666664
CHEMBL2010834,CNC(=O)c1ccc(CC(=O)N(C)C2CCN(Cc3ccc(cc3)C(F)(F)F)CC2)cc1,2.8,C(F)(c1ccc(CN2CCC(N(C(Cc3ccc(C(NC)=O)cc3)=O)C)CC2)cc1)(F)F,ADA{~B}araaa{AA{~B}D{A}AsAAD{Aataaa{aat}A{G}{G}G}AAs}aar,28.33333333333334
CHEMBL1945293,COCCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3NC(=O)Sc23)cc1,-0.54,N(C[C@@H](c1c2c(c(O)cc1)[nH]c(=O)s2)O)CCc1ccc(CNCCOC)cc1,ABAADAaraaa{AADA{A*Q}{B}asaaa{B}atDA{~B}East}aar,84.0
CHEMBL1652588,Cn1cncc1c2c3C(=O)N(CC#C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,3.16,c1(=O)n(CC2CC2)c2c(c(-c3n(C)cnc3)n(Cc3ccnc4c3cc(Cl)cc4)n2)c(=O)n1CC#C,AdradaarasatA{~B}D{AA^A}A{~B}D{AAuAAu}atddsAavaadawaaa{Z}aavw,22.333333333333332
CHEMBL190812,C[C@H](NC(=O)c1cccnc1Oc2ccccc2)c3ccccc3,2.91,O=C(c1cccnc1Oc1ccccc1)N[C@H](c1ccccc1)C,A{A*Q}{DA{~B}araaadarBasaaaaas}ataaaaat,26.5
CHEMBL235392,Clc1ccc(CN2CC3CNCC(C2)O3)cc1C(=O)NCC45CC6CC(CC(C6)C4)C5,1.55,C1C2CC3CC1(CNC(=O)c1cc(CN4CC5CNCC(C4)O5)ccc1Cl)CC(C3)C2,Zaraaa{ADsAAtADAA{As}Bt}aarA{~B}DAAuvAAwAA{AA{Aw}Au}Av,49.166666666666664
CHEMBL62193,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.2,c1cc(S(=O)(=O)Nc2cc(OC)nc(OC)n2)ccc1N,ABaraa{DE{~B}{~B}asaaa{D}aas}da{BA}dr,71.66666666666667
CHEMBL1784338,Cc1cc(CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O)c(C)cn1,1.43,O1CCC(CS(=O)(=O)N2CCC(CCc3cc(C)ncc3C)CC2)(N(O)C=O)CC1,Aaraa{AAAsAAD{AAs}E{~B}{~B}AAt{AABAAt}D{B}A~B}a{A}adr,51.166666666666664
CHEMBL1650698,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4,2.47,Fc1cnc(N[C@@H](C)c2ncc(F)cn2)nc1Nc1n[nH]c(C2CC2)c1,A{A*Q}{Dardaa{G}a{Dasaa{{dQ}ds}AtAAt}dr}audaa{G}adu,33.83333333333333
CHEMBL2062583,CC(=O)Nc1ccc2c(c1)c(cn2CCCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,2.48,n1(CCCO)cc(-c2nc3c(C#N)cnn3c(NC3CC3)c2)c2c1ccc(NC(=O)C)c2,AA{~B}Daraaasa{ar}a{adsAAAB}ataa{DAuAAu}dvdaa{A^D}avdt,33.666666666666664
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,-0.45,c1c2c3n(cc(C(=O)O)c2=O)C(C)COc3c(N2CCN(C)CC2)c1F,AArABasa{DtAAD{A}AAt}a{G}aauA{~B}A{~ADrasu}A{~B}B,82.5
CHEMBL2158534,CC1(CC1)c2nc(ncc2C(=O)N[C@@H]3C4CC5CC3C[C@@](O)(C5)C4)N6CCOCC6,2.0,C(N[C@H]1C2CC3C[C@@](O)(CC1C3)C2)(=O)c1cnc(N2CCOCC2)nc1C1(C)CC1,AAr{AAr}asda{daasA{~B}D{A**Q}tAuAAvAAtA{A**}{B}{Av}Au}DwAABAAw,41.666666666666664
CHEMBL492234,COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc3N(C)SC(=O)c3c2)c1,2.6,c12c(=O)sn(C)c1ccc(S(=O)(Nc1cc(C(OC)=O)ccc1C)=O)c2,ABA{~B}araaa{A}a{DE{~B}{~B}asaaatD{A}EA{~B}atas}ar,31.666666666666668
CHEMBL131921,COc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O,3.5,c1cc(OC)ccc1-c1coc2cc(O)cc(O)c2c1=O,ABaraaa{aar}As~ABataa{B}aa{B}atAs~B,16.666666666666668
CHEMBL21731,CNCCCC12CCC(c3ccccc13)c4ccccc24,0.89,c1c2c(ccc1)C1(CCCNC)CCC2c2ccccc21,ADAAAArsAAA{ataaaaart}auaaaaasu,60.166666666666664
CHEMBL346528,Oc1cc(nc2ccnn12)c3ccccc3,1.3,Oc1cc(-c2ccccc2)nc2n1ncc2,Baraa{dasaaddrs}ataaaaat,53.333333333333336
CHEMBL133501,Fc1cc(cc(F)c1C2=CCN(CC2)C=O)N3C[C@H](COc4ccon4)OC3=O,2.01,O(C[C@@H]1OC(=O)N(c2cc(F)c(C3=CCN(C=O)CC3)c(F)c2)C1)c1nocc1,Garaa{aa{G}arAs~AAD{AAs}A~B}DtA{A*Q}{ABauaabdu}BAt~B,41.50000000000001
CHEMBL2087854,CC(C#C)N1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c3C1=O)c6cncn6C,3.59,n1(C(C#C)C)c(=O)c2c(nn(Cc3c4cc(Cl)ccc4ncc3)c2-c2cncn2C)n(CC2CC2)c1=O,AA{A^A}DrA{~B}D{AAsAAs}atdd{Aauaadavaaa{Z}aauv}a{atAr~B}awadadwA,15.16666666666667
CHEMBL1689126,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccccc3,0.18,C1N(C(Cc2ccccc2)=O)[C@@H](C)CN(Cc2cc(Cl)ccc2OCC(O)=O)C1,A{A*Q}rAD{Aasaa{Z}aaasBAA{~B}B}AADrA{~B}Aataaaaat,72.0
