mol_id,smiles,value,smiles_random,smiles_blind,value_blind
EF5242,CCCCCCC(C)OC(=O)COc1ccc(C(=O)CN2CCN(C3CCNCC3)CC2=O)cc1,-4.7399998,C(CCC)CCC(OC(=O)COc1ccc(C(=O)CN2C(=O)CN(C3CCNCC3)CC2)cc1)C,AAAAAAA{A}BA{~B}ABaraaa{A{~B}ADsAAD{AtAADAAt}AAs~B}aar,28.941170402768446
EF5248,CCCCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OCc4oc(=O)oc4C)CC3)CC2=O)cc1,-4.3499999,O(C(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(OCCCC)=O)cc3)C(=O)C2)CC1)Cc1c(C)oc(=O)o1,AAAABA{~B}ABaraaa{A{~B}ADsAAD{AtAAD{A{~B}BAauba{~B}bauA}AAt}AAs~B}aar,19.764702599308123
EF5249,Cc1oc(=O)oc1COC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCCCC4)cc3)C(=O)C2)CC1,-4.3099999,C1N(C(OCc2oc(=O)oc2C)=O)CCC(N2CCN(CC(c3ccc(OCC(OC4CCCCC4)=O)cc3)=O)C(=O)C2)C1,Aarba{~B}barABA{~B}DrAAA{DsAAD{AA{~B}ataaa{BAA{~B}BAuAAAAAu}aat}A{~B}As}AAr,18.82352617301054
EF5251,CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(C)=O)CC3)CC2=O)cc1,-4.2800002,C(=O)(COc1ccc(C(=O)CN2CCN(C3CCN(C(OC(C)OC(C)=O)=O)CC3)CC2=O)cc1)OCC,AABA{~B}ABaraaa{A{~B}ADsAAD{AtAAD{A{~B}BA{A}BA{A}~B}AAt}AAs~B}aar,18.117650912110545
EF5261,O=C(COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC/C=C4/OC(=O)c5ccccc54)CC3)CC2=O)cc1)OC1CCCCC1,-4.4000001,c1cc2c(cc1)/C(=C\COC(=O)N1CCC(N3CC(=O)N(CC(c4ccc(OCC(OC5CCCCC5)=O)cc4)=O)CC3)CC1)OC2=O,B~A{ABaraaa{A{~B}ADsAAD{AtAAD{A{~B}BA|A~Au|BA{~B}avaaaaavu}AAt}AAs~B}aar}BArAAAAAr,20.941177838062217
EF5264,CC(=O)OC(C)OC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCOCC4)cc3)C(=O)C2)CC1,-4.5100002,C1(N2CC(=O)N(CC(c3ccc(OCC(OC4CCOCC4)=O)cc3)=O)CC2)CCN(C(=O)OC(OC(C)=O)C)CC1,AA{~B}BA{A}BA{~B}DrAAA{DsAAD{AA{~B}ataaa{BAA{~B}BAuAABAAu}aat}A{~B}As}AAr,23.529415363321643
EF5265,CCOCC(COCC)OC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(C)=O)CC3)CC2=O)cc1,-4.1500001000000015,O=C(N1CCC(N2CC(=O)N(CC(c3ccc(OCC(=O)OC(COCC)COCC)cc3)=O)CC2)CC1)OC(OC(=O)C)C,AABAA{ABAA}BA{~B}ABaraaa{A{~B}ADsAAD{AtAAD{A{~B}BA{A}BA{A}~B}AAt}AAs~B}aar,15.058825173702383
EF5270,CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(OC(C)=O)C(C)(C)C)CC3)CC2=O)cc1,-4.02,O(C(OC(=O)N1CCC(N2CC(=O)N(CC(c3ccc(OCC(OCC)=O)cc3)=O)CC2)CC1)C(C)(C)C)C(=O)C,AABA{~B}ABaraaa{A{~B}ADsAAD{AtAAD{A{~B}BA{BA{A}~B}A{A}{A}A}AAt}AAs~B}aar,11.999999435294137
EF5278,CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(OC(=O)C(C)(C)C)C(C)(C)C)CC3)CC2=O)cc1,-4.0,C(OC(OC(C(C)(C)C)=O)C(C)(C)C)(=O)N1CCC(N2CCN(CC(c3ccc(OCC(=O)OCC)cc3)=O)C(=O)C2)CC1,AABA{~B}ABaraaa{A{~B}ADsAAD{AtAAD{A{~B}BA{BA{~B}A{A}{A}A}A{A}{A}A}AAt}AAs~B}aar,11.529411222145358
EF5283,CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(=O)C(C)(C)C)CC3)CC2=O)cc1,-4.139999899999999,C1(=O)N(CC(c2ccc(OCC(=O)OCC)cc2)=O)CCN(C2CCN(C(OC(OC(C(C)(C)C)=O)C)=O)CC2)C1,AABA{~B}ABaraaa{A{~B}ADsAAD{AtAAD{A{~B}BA{A}BA{~B}A{A}{A}A}AAt}AAs~B}aar,14.823526361245808
EF5292,CC(C)(C)C(=O)OCOC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCCCC4)cc3)C(=O)C2)CC1,-4.4400001,C1CN(C(=O)OCOC(C(C)(C)C)=O)CCC1N1CCN(CC(c2ccc(OCC(=O)OC3CCCCC3)cc2)=O)C(=O)C1,AA{A}{A}A{~B}BABA{~B}DrAAA{DsAAD{AA{~B}ataaa{BAA{~B}BAuAAAAAu}aat}A{~B}As}AAr,21.882354264359797
elarofiban,O=C(O)C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1,-6.21,C1NCCC(CCC(N2CCC[C@@H](C(N[C@H](c3cnccc3)CC(=O)O)=O)C2)=O)C1,B~A{B}A{A*Q}{DA{~B}{A**Q}rAAAD{A{~B}AAAsAADAAs}Ar}araaadar,63.52940877508664
5-chlorosalicylic acid,O=C(O)c1cc(Cl)ccc1O,-4.98,c1(O)c(C(=O)O)cc(Cl)cc1,B~A{B}araa{Z}aaarB,34.588233666436075
epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,-6.125,c1c(O)c(O)cc([C@H](CNC)O)c1,ADA{A*Q}{B}araaa{B}a{B}ar,61.52940886920428
eriodictyol,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-5.2800002,c1(O)cc2c(c(O)c1)C(=O)C[C@@H](c1cc(O)c(O)cc1)O2,B~ArA{A**Q}{asaaa{B}a{B}as}Basaa{B}aa{B}asr,41.64706156955004
erythromycin,CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O,-5.7800002,[C@@H]1(O)[C@@H](C)C(=O)[C@H](C)C[C@](C)(O)[C@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@H](C)[C@@H](O[C@H]2C[C@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)C(=O)O[C@@H](CC)[C@]1(C)O,AA{A**Q}rBA{~B}{A**Q}{A}{A*Q}{B{A*Q}sA{A*}{A}{BA}{A**Q}{B}{A*Q}{A}Bs}{A**Q}{A}{A**Q}{B{A*Q}sB{A*Q}{A}A{A**Q}{D{A}A}{A*Q}sB}{A**}{A}{B}A{A**Q}{A}A{~B}{A*Q}{A}{A**Q}{B}{A**}r{A}B,53.41176689826979
famotidine,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1,-6.0700002,NC(=Nc1nc(CSCCC(=NS(=O)(N)=O)N)cs1)N,DA{D}~Darda{AEAAA{D}~DE{D}{~B}~B}aer,60.23529598892724
fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,-6.5100002,c1(C(CCCN2CCC(C(c3ccccc3)(c3ccccc3)O)CC2)O)ccc(C(C(=O)O)(C)C)cc1,AA{A}{A{~B}B}araaa{A{B}AAADsAAA{A{B}{ataaaaat}ataaaaat}AAs}aar,70.58823667820063
fexofenadine hydrochloride,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,-5.6999998,c1c(C(C)(C)C(O)=O)ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)c1.Cl,"AA{A}{A{~B}B}araaa{A{B}AAADsAAA{A{B}{ataaaaat}ataaaaat}AAs}aar,Z",51.52940463391036
fluparoxan,Fc1cccc2c1O[C@H]1CNC[C@@H]1O2,-4.099999899999999,c12cccc(F)c1O[C@H]1CNC[C@@H]1O2,GaraaaasarB{A*Q}rADA{A**Q}rBs,13.882349934948225
AACV,C=C1NC(N)=Nc2c1ncn2COCCOC(=O)[C@@H](C)N,-5.6900001,C=C1c2c(n(COCCOC([C@H](N)C)=O)cn2)N=C(N)N1,A~ArDA{D}~DasardadsABAABA{~B}{A**Q}{A}D,51.29411758615917
glycerol,OCC(O)CO,-4.829999900000002,C(CO)(O)CO,BAA{B}AB,31.058819714879107
glycine-valine acyclovir,CC(=O)C(NC(=O)CN)c1ccc(O)cc1,-5.2800002,O=C(C(c1ccc(O)cc1)NC(CN)=O)C,AA{~B}A{DA{~B}AD}araaa{B}aar,41.64706156955004
guanabenz,NC(N)=N/N=C/c1c(Cl)cccc1Cl,-4.6799998,Clc1cccc(Cl)c1/C=N/N=C(N)N,DA{D}~D|D~A|ara{Z}aaaarZ,27.52940576332208
hesperetin,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,-4.7399998,C1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(OC)cc1,ABaraaa{{A**Q}sAA{~B}ata{B}aa{B}aatBs}aarB,28.941170402768446
hexapeptide 01,C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,C[C@H]1C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N1,A{A**Q}rDA{~B}{A*Q}{A}DA{~B}{A**Q}{A}DA{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 03,C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,-5.8200002,C[C@H]1C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N1,A{A**Q}rDA{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DA{~B}{A**Q}{A}DA{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 05,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC1=O,-5.8200002,CN1C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H]1C,A{A**Q}rDA{~B}{A**Q}{A}DA{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A*Q}{A}DA{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 06,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,-5.8200002,C1(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)N1,A{A**Q}rDA{~B}{A**Q}{A}DA{~B}{A*Q}{A}DA{~B}{A**Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DAr~B,54.35294332456737
hexapeptide 07,C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,O=C1N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H]1C,A{A**Q}rDA{~B}{A*Q}{A}DA{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 08,C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,CN1[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C1=O,A{A**Q}rDA{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 09,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.3000002,CN1C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H]1C,A{A**Q}rDA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}DA{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,42.11764978269884
aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,-4.4099998,O(CC(O)=O)C(=O)Cc1c(Nc2c(Cl)cccc2Cl)cccc1,B~A{B}ABA{~B}AaraaaaarDara{Z}aaaarZ,21.17646488581341
hexapeptide 12,C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,-5.8200002,CN1[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C1=O,A{A**Q}rDA{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}DA{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 13,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,-5.8200002,C[C@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N1C,A{A**Q}rDA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}DA{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 14,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,-5.8200002,C[C@@H]1C(=O)N[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N1,A{A**Q}rDA{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}DA{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}Ar~B,54.35294332456737
hexapeptide 18,C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,-5.3000002,N1(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C1=O,A{A**Q}rDA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DA{~B}{A**Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DAr~B,42.11764978269884
hexapeptide 20,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,[C@H]1(C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC1=O,A{A**Q}rDA{~B}{A**Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,54.35294332456737
acetaminophen,CC(=O)Nc1ccc(O)cc1,-4.4400001,C(C)(Nc1ccc(O)cc1)=O,AA{~B}Daraaa{B}aar,21.882354264359797
hexapeptide 22,C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,O=C1N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@H]1C,A{A**Q}rDA{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 23,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.8200002,C1(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H]1C,A{A**Q}rDA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,54.35294332456737
hexapeptide 24,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C1=O,-5.8200002,O=C1[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N1C,A{A**Q}rDA{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}Ar~B,54.35294332456737
hexapeptide 25,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,-5.8200002,N1C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H]1C,A{A**Q}rDA{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DAr~B,54.35294332456737
hexapeptide 26,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.3000002,N1(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C1=O,A{A**Q}rDA{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,42.11764978269884
hexapeptide 27,C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,-5.3000002,N1[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C1=O,A{A**Q}rDA{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DA{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}D{A}A{~B}{A*Q}{A}DAr~B,42.11764978269884
hexapeptide 28,C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,-5.0,C[C@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C1=O,A{A**Q}rDA{~B}{A**Q}{A}D{A}A{~B}{A**Q}{A}DA{~B}{A*Q}{A}D{A}A{~B}{A*Q}{A}D{A}A{~B}{A**Q}{A}DAr~B,35.058821879584855
