mol_id,smiles,value,smiles_random,smiles_blind,value_blind
CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,99.31,c1ccccc1N1N(c2ccccc2)C(=O)C(CC[S+](c2ccccc2)[O-])C1=O,B~ArA{AA{E%}{{B_}}asaaaaas}A{~B}D{asaaaaas}Draraaaaar,0.7209642897375245
CHEMBL481220,CC(C)Oc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,98.29,c1(OC(C)C)cc2c(cc1N1CCN(C)CC1)c(Nc1c(F)cc(F)cc1)c(C(N)=O)cn2,AA{A}Baraasdaa{A{D}~B}a{Dataaa{G}aatG}asaarDrAAD{A}AAr,1.8700011265066987
CHEMBL514670,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,98.4,c1cc(C)c(C(=O)Nc2cc(Cl)c(N)nc2)cc1NC(=O)c1cccc(C(F)(F)F)c1,Aaraaa{DA{~B}asaaaa{A{G}{G}G}as}aarA{~B}Darada{D}a{Z}ar,1.7460853892080623
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,14.23,c1ncnn1CC(O)(c1c(F)cc(F)cc1)Cn1cncn1,BA{Adradadr}{Adradadr}araaa{G}aarG,96.5641545567196
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,71.53,C[C@@]12C(=CC(=O)C=C1)CC[C@@H]1[C@]2(F)[C@@H](O)C[C@]2(C)[C@](C(=O)CO)(O)[C@H](C)C[C@@H]12,A{A**Q}rA{A*Q}s{A**Q}tAAAu~AA{~B}A~A{A*}u{A}{A**}t{G}{A**Q}{B}A{A*}s{A}{A**}r{B}A{~B}AB,32.01532049115692
CHEMBL539163,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2,98.21,c1(-c2ccc(C#N)n2C)ccc2c(c1)C(C)(C)OC(=S)N2,Adra{A^D}aaar_araaasa{ar}A{A}{A}BA{~E}Ds,1.9601216627239033
CHEMBL1778628,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,98.61,c1c(OCC(O)=O)c(-c2cccc(C#N)c2)cc(C(F)(F)F)c1,D^Aaraaaa{_asaa{A{G}{G}G}aaasBAA{~B}B}ar,1.5095189816379444
CHEMBL1940832,O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,71.53,c1(CCNC[C@@H](c2cc(NC=O)c(O)cc2)O)ccc(NC[C@@H](c2ccccc2)O)cc1,B~ADaraa{{A**Q}{B}ADAAasaaa{DA{A*Q}{B}ataaaaat}aas}aaarB,32.01532049115692
CHEMBL2062582,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCO,98.21,c12c(ccc(NC(C)=O)c1)n(CCO)cc2-c1nc2c(C#N)cnn2c(NC2CC2)c1,AA{~B}Daraaasa{ar}a{_araa{DAtAAt}dtdaa{A^D}atdr}adsAAB,1.9601216627239033
CHEMBL153064,CC(=O)c1cc2ccc(O)cc2oc1=O,98.51,c1(O)cc2c(cc(C(=O)C)c(=O)o2)cc1,AA{~B}araasaaa{B}aasbar~B,1.6221696519094262
CHEMBL1231626,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)cc3)sc12,99.19,O=C(N)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)cc3)sc21,DA{~B}arada{D{A*Q}sAAADAs}asaa{_ataaa{Z}aat}ears,0.8561450940633153
CHEMBL2170975,CC(C)(C)OC(=O)NCCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,76.39,O=C(OC(C)(C)C)NCCCSC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,AA{A}{A}BA{~B}DAAAEA{A*Q}rB{A**Q}{dsadata{D}dadats}{A*Q}{B}{A**Q}rB,26.540497915962597
CHEMBL2139925,CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1,99.65,c1(N(Cc2sccc2)C)n2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2nc1CC,AAardasaaa{A{~B}DAataaaua{at}BABu}adsarD{A}Aaraaaer,0.3379520108144611
CHEMBL1086473,CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,98.29,c1cccc2c1nc(N)c1nc(CCCC)n(Cc3ccccc3)c12,AAAAardasa{D}dataaaaatasdrAaraaaaar,1.8700011265066987
CHEMBL2059875,Cc1ccc(-c2ccccn2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,98.89,C(Oc1ccc(C(Nc2c(C)ccc(-c3ncccc3)c2)=O)cc1)c1ncccc1,Aaraaa{_asaaaads}aarDA{~B}araaa{BAasaaaads}aar,1.1940971048777764
CHEMBL373751,COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,98.89,n1cn(-c2cc(OCc3ccccc3S(=O)(=O)C)c(C#N)s2)c2c1cc(OC)c(OC)c2,ABaraasdad{_ataa{BAauaaaaauE{A}{~B}~B}a{A^D}et}asaarBA,1.1940971048777764
CHEMBL2147221,COc1ncc(-c2cccc(C)c2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1,99.5,C(NC(c1ccc(OCCC(F)(F)F)nc1)=O)Cc1c(-c2cnc(OC)nc2)cccc1C,ABardaa{_asaaaa{A}asAADA{~B}asaaa{BAAA{G}{G}G}das}adr,0.5069280162216997
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,99.5,c1cc(O)cc2c1c(C(c1ccc(OCCN3CCCCC3)cc1)=O)c(-c1ccc(O)cc1)s2,B~A{araaa{BAADsAAAAAs}aar}ara{_asaaa{B}aas}easaa{B}aaars,0.5069280162216997
CHEMBL1689117,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,98.99,c1cc(S(=O)(=O)N2CCN(Cc3c(OCC(=O)O)ccc(Cl)c3)CC2)ccc1F,B~A{B}ABaraaa{Z}aarADrAAD{E{~B}{~B}asaaa{G}aas}AAr,1.0814464346062946
CHEMBL254832,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,98.84,c1cc(C(CCNC(C)c2ccccc2)c2ccccc2)ccc1,AA{DAAA{araaaaar}araaaaar}araaaaar,1.2504224400135173
CHEMBL2335897,C[C@@H](NC(=O)[C@H]1CCCCN1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,95.12,O=C([C@H]1CCCCN1)N[C@@H](c1ccc(Nc2ncc3c(ccc(-c4ccncc4)c3)n2)cc1)C,A{A**Q}{DA{~B}{A*Q}rAAAADr}araaa{Dasdaataa{_auaadaau}aaatds}aar,5.441027374112873
CHEMBL1917446,Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,99.48,c1(S(c2c(C)n(CC(O)=O)c3c2cc(C)cc3)(=O)=O)ccc(Cl)cc1,Aaraaasa{ar}a{E{~B}{~B}araaa{Z}aar}a{A}dsAA{~B}B,0.5294581502759929
CHEMBL1852508,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@H](O)CN,69.61,C1C(CNC(=O)c2cc(-c3nn(C[C@H](O)CN)c(C)c3)ccc2Cl)(O)CCCCC1,Aaraa{_asaaa{Z}a{A{~B}DAAt{B}AAAAAAt}as}ddrA{A*Q}{B}AD,34.1782133603695
CHEMBL561368,CC(C)NC(=O)c1cnc(N2CCC(N3C(=O)OCc4ccccc43)CC2)c(Cl)c1,99.44,c12c(cccc1)COC(=O)N2C1CCN(c2c(Cl)cc(C(NC(C)C)=O)cn2)CC1,AA{A}DA{~B}arada{DsAAA{DtA{~B}BAauaaaaaut}AAs}a{Z}ar,0.574518418384595
CHEMBL406366,O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1,99.03,s1c(NC(=O)CSCC(O)=O)nc(-c2ccccc2)c1,B~A{B}AEAA{~B}Darda{_asaaaaas}aer,1.0363861664976926
CHEMBL2151323,CC(C)Oc1cc(-n2cnc3cnc(N[C@@H](C)c4ncc(F)cn4)nc32)n[nH]1,69.12,c1nc([C@H](C)Nc2nc3c(ncn3-c3n[nH]c(OC(C)C)c3)cn2)ncc1F,AA{A}Baraa{_dsadatada{D{A**Q}{A}audaa{G}adu}dats}d{dQ}r,34.73020164469978
CHEMBL2011920,CNc1c(Br)cnc2[nH]c(-c3cnn(C4CCN(C)CC4)c3)nc12,77.21,c1c(Br)c(NC)c2nc(-c3cnn(C4CCN(C)CC4)c3)[nH]c2n1,ADara{Y}adas{dQ}a{_atadd{AuAAD{A}AAu}at}dars,25.616762419736403
CHEMBL1689111,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1,99.33,c1(Cl)ccc(OCC(=O)O)c(CN2CCN(S(=O)(=O)Cc3ccccc3)CC2)c1,B~A{B}ABaraaa{Z}aarADrAAD{E{~B}{~B}Aasaaaaas}AAr,0.6984341556832313
CHEMBL2177305,CCn1cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,98.29,CCn1c(=O)c(C)cc([C@]2(c3cccc(NC(=O)c4ccc(Cl)cn4)c3)N=C(N)c3c2cccc3F)c1,AAdraa{{A*}s{ataaaa{DA{~B}auaaa{Z}adu}at}D~A{D}ata{G}aaaats}aa{A}ar~B,1.8700011265066987
CHEMBL1232461,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,75.97,c1(OC)cc2c(cc1)-n1c(nnc1C)[C@H](CC(NCC)=O)N=C2c1ccc(Cl)cc1,AADA{~B}A{A**Q}rD~A{asaaa{Z}aas}asaa{BA}aaas_dsa{A}ddasr,27.013630731102854
CHEMBL2179273,CCC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,98.81,Clc1cccc(Oc2c(C(=O)O)ccc([C@H](N3C[C@@H](n4cc(C)c(=O)[nH]c4=O)CCC3)CCC)c2)c1,AAA{A*Q}{araaa{A{~B}B}a{Basaaaa{Z}as}ar}DrAAA{A*Q}{dsaa{A}a{~B}{dQ}as~B}Ar,1.284217641094965
CHEMBL396043,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,98.78,n1c2c(c(N[C@H](C)CO)nc1SCc1cccc(F)c1F)sc(NC1CC1)n2,A{A*Q}{AB}Darda{EAasaaaa{G}asG}dasda{DAtAAt}ears,1.3180128421764128
CHEMBL143305,Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,99.66,c1c(Cl)c(OCCCc2onc(C)c2)c(Cl)cc1C1=NCCO1,Aaraa{AAABasa{Z}aa{At~DAABt}aasZ}bdr,0.32668694378732255
CHEMBL2208430,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12,98.09,c1c(OC2CCN(C[C@H](O)CNC(c3c4ccccc4[nH]c3)=O)CC2)cc(Cl)c(Cl)c1,B~A{DA{A**Q}{B}ADrAAA{Basaaa{Z}a{Z}as}AAr}ara{dQ}asaaaaars,2.0953024670496783
CHEMBL384260,COc1cc(OC2CCN(C)CC2)c2c(Nc3cccc4c3OCO4)ncnc2c1,97.91,N1(C)CCC(Oc2c3c(ncnc3Nc3c4c(ccc3)OCO4)cc(OC)c2)CC1,ABaraa{BAsAAD{A}AAs}asa{DataaaauatBABu}dadasar,2.2980736735383642
CHEMBL2059861,Cc1ccc(-c2nccn2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,94.9,n1c(COc2ccc(C(Nc3cc(-c4nccn4C)ccc3C)=O)cc2)cccc1,Aaraaa{_asdaadsA}aarDA{~B}araaa{BAasaaaads}aar,5.688858848710146
CHEMBL2011123,CCOc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1F,66.61,C1(=O)N(C(C)C)Cc2c(N[C@@H](c3cc(F)c(OCC)cc3)C)nc(N3CCN(C(C)=O)CC3)nc21,AABaraaa{{A**Q}{A}Dasda{DtAAD{A{A}~B}AAt}datasAD{A{A}A}At~B}aarG,37.55773346851414
CHEMBL2338403,CC(C)(C)S(=O)(=O)CCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,65.06,O=S(=O)(C(C)(C)C)CCCN1CCN(CC(=O)NC23CC4CC(C2)CC(C4)C3)CC1,AA{A}{A}E{~B}{~B}AAADrAAD{AA{~B}DAstAAuAA{AA{Au}As}At}AAr,39.3038188577222
CHEMBL2316386,C[S+]([O-])Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC2CCC2)c2ccccc12,95.01,[O-][S+](Cc1c2ccccc2c(C(Nc2ccc(OCCOCCO)nc2C(NCC2CCC2)=O)=O)cc1)C,A{E%}{{B_}}Aaraaa{A{~B}Dasaaa{BAABAAB}dasA{~B}DAAsAAAs}asaaaaars,5.56494311141151
CHEMBL2181808,Cc1c(CC(=O)O)c2cc(F)ccc2n1Cc1nc2ccccc2s1,98.33,n1c2c(sc1Cn1c(C)c(CC(=O)O)c3c1ccc(F)c3)cccc2,Aara{AA{~B}B}asaa{G}aaasdrAardasaaaaaser,1.8249408583981124
CHEMBL2011917,CNc1c(Br)cnc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc12,98.51,c1nc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c(NC)c1Br,ADara{Y}adas{dQ}a{_ataaa{BAADuAABAAu}aat}dars,1.6221696519094262
CHEMBL2062561,COc1ccc(-c2cc(Nc3ccn(C)n3)n3ncc(C#N)c3n2)cc1,98.21,c1c(-c2nc3c(C#N)cnn3c(Nc3ccn(C)n3)c2)ccc(OC)c1,ABaraaa{_asaa{Dataad{A}dt}dtdaa{A^D}atds}aar,1.9601216627239033
CHEMBL1096418,Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(Cl)cc3)c(=O)c12,98.21,c1cc(-n2nc(C(NC3CC3)=O)c3csc(N)c3c2=O)ccc1Cl,Dareaasa{A{~B}DAtAAt}dd{_ataaa{Z}aat}a{~B}ars,1.9601216627239033
CHEMBL2158792,Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,78.79,c1c(F)ccc(C[C@@](C)(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(C)c4)CC3)CC2)c1,Aaraa{BAsAAD{AAtAAD{{A**}{A}{Aauaaa{G}aau}A{~B}B}AAt}AAs}aaarZ,23.836881829446877
CHEMBL2164742,N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](O)C3)c2c1,79.17,C1CN(CCn2c3cc(C#N)ccc3ccc2=O)C[C@@H](O)[C@H]1NCc1nc2c(cc1)OCC(=O)N2,D^Aaraaasaaa{~B}d{AADtAA{A*Q}{DAauaaava{du}DA{~B}ABv}{A*Q}{B}At}asar,23.408809282415227
CHEMBL393754,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C(=O)N2CC3CNCC(C2)O3)ccc1Cl,69.12,c1c(Cl)c(C(NCC23CC4CC(CC(C4)C2)C3)=O)cc(C(=O)N2CC3CNCC(O3)C2)c1,B~A{DAArsAAtAA{AA{At}Ar}As}araa{A{~B}DsAAtADAA{As}Bt}aaarZ,34.73020164469978
CHEMBL1090771,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,98.33,S(c1ccc(Cl)cc1)(N([C@H](CCC(F)(F)F)C(=O)N)Cc1ccc(-c2nocn2)cc1F)(=O)=O,DA{~B}{A**Q}{AAA{G}{G}G}D{Aaraaa{_asdabds}aarG}E{~B}{~B}araaa{Z}aar,1.8249408583981124
CHEMBL1461208,COc1ccc(S(=O)(=O)N2CC(C)N(S(=O)(=O)c3ccc(OC)cc3)CC2C)cc1,99.65,C1N(S(c2ccc(OC)cc2)(=O)=O)C(C)CN(S(=O)(c2ccc(OC)cc2)=O)C1C,ABaraaa{E{~B}{~B}DsAA{A}D{E{~B}{~B}ataaa{BA}aat}AAsA}aar,0.3379520108144611
CHEMBL1778644,CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1,95.12,c1c(OCC(=O)O)c(-c2c(F)cc(S(=O)(=O)CC)cc2)cc(Cl)c1,AAE{~B}{~B}araaa{_asaa{Z}aaasBAA{~B}B}a{G}ar,5.441027374112873
CHEMBL1818291,CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2cc(-c3cccc(CN)c3)nc3ccccc23)CC1,98.61,c1cccc2nc(-c3cc(CN)ccc3)cc(C(=O)NC[C@H]3CC[C@H](CNC(OC(C)(C)C)=O)CC3)c12,AA{A}{A}BA{~B}DA{A*Q}rAA{A*Q}{ADA{~B}asaa{_ataaaa{AD}at}dataaaaast}AAr,1.5095189816379444
CHEMBL2158783,Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,96.26,Clc1ccc(OC2CCN(CC3CCN([C@H](C(=O)O)Cc4ccc(F)cc4)CC3)CC2)c(Cl)c1C,Aara{Z}aaa{BAsAAD{AAtAAD{{A**Q}{Aauaaa{G}aau}A{~B}B}AAt}AAs}arZ,4.156809733017909
CHEMBL182997,CC(C)(C)[C@@H](O)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN,42.01,c1(CN)ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](O)C(C)(C)C,AA{A}{A}{A**Q}{B}A{~B}DrAAA{A*Q}rA{~B}DAaraa{Z}aaarAD,65.26979835530021
CHEMBL210887,O=C(Nc1nc2ccccc2n1CCCO)c1cccc([N+](=O)[O-])c1,91.99,C(n1c(NC(c2cccc([N+](=O)[O-])c2)=O)nc2ccccc12)CCO,B~A{DardasaaaaasdrAAAB}araaaa{{D%}{~B}{B_}}ar,8.966993353610462
CHEMBL436826,CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1,99.53,c12ccccc1c(=O)n(-c1ccc(OCC)cc1)c([C@H](N(Cc1cnccc1)C(Cc1ccc(C(F)(F)F)cc1)=O)C)n2,AABaraaa{_dsa{{A**Q}{A}D{Aataaadat}A{~B}Aataaa{A{G}{G}G}aat}dataaaaatas~B}aar,0.47313281514025196
CHEMBL1463345,C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]21CCC(=O)O1,94.06,C1CC(=O)C=C2C=C[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@@]43CCC(=O)O3)[C@@]12C,A{A*}rsAA{A*Q}t{A**Q}{A~AAu~AA{~B}AA{A**}utA}{A**Q}rAA{A**}srAAA{~B}Br,6.635124478990649
CHEMBL896,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,91.82,c1(C(c2ccccc2)N2CCN(CCOCCO)CC2)ccc(Cl)cc1,BAABAADrAAD{A{asaaaaas}asaaa{Z}aas}AAr,9.158499493071993
CHEMBL239767,O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,99.73,Brc1ccccc1NC(=O)Nc1ccc([N+](=O)[O-])cc1O,B~A{Daraaa{{D%}{~B}{B_}}aarB}DaraaaaarY,0.24783147459727253
CHEMBL1417725,Cc1nc(-c2cccc(C(F)(F)F)c2)sc1C(=O)O,99.7,s1c(C(O)=O)c(C)nc1-c1cccc(C(F)(F)F)c1,Aarda{_asaaaa{A{G}{G}G}as}earA{~B}B,0.28162667567872024
CHEMBL378997,COC(=O)N[C@@H](C)C#Cc1cnc(Oc2ccc(OC(C)C)cc2)s1,99.66,c1c(OC(C)C)ccc(Oc2sc(C#C[C@H](C)NC(OC)=O)cn2)c1,ABA{~B}D{A**Q}{A}A^Aarada{Basaaa{BA{A}A}aas}er,0.32668694378732255
CHEMBL2207600,COc1cc(OC)c(S(=O)(=O)N(c2ccc(C)cc2)c2ccc(C)cc2)cc1NC(=O)CCC(=O)O,95.12,c1(OC)cc(OC)c(NC(=O)CCC(O)=O)cc1S(=O)(N(c1ccc(C)cc1)c1ccc(C)cc1)=O,ABaraa{BA}a{E{~B}{~B}D{asaaa{A}aas}asaaa{A}aas}aarDA{~B}AAA{~B}B,5.441027374112873
CHEMBL2349335,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,99.56,OC[C@@H](CC(C)C)Nc1c2sc(N)nc2nc(SCc2ccccc2)n1,AA{A}A{A*Q}{AB}Darda{EAasaaaaas}dasda{D}ears,0.4393376140588042
CHEMBL239336,CC1=C(C(=O)OCc2ccccc2)C(c2cccs2)NC(=O)N1,97.32,c1cccc(COC(=O)C2=C(C)NC(=O)NC2c2cccs2)c1,AAr~A{A{~B}BAasaaaaas}A{asaaaes}DA{~B}Dr,2.962712628140148
CHEMBL2152524,c1ccc([C@@H]([C@H](c2ccccc2)N2CCCC2)N2CCCC2)cc1,83.04,c1cc([C@@H]([C@@H](N2CCCC2)c2ccccc2)N2CCCC2)ccc1,araaa{{A**Q}{{A*Q}{asaaaaas}DsAAAAs}DsAAAAs}aar,19.049228342908634
CHEMBL20210,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,83.04,c1c(F)ccc(C[C@@H](C(N[C@@H](C[C@@H]2CCNC2=O)/C=C/C(OCC)=O)=O)CC(=O)[C@H](C(C)C)NC(c2cc(C)on2)=O)c1,AABA{~B}|A~A|{A*Q}{A{A**Q}rAADAr~B}DA{~B}{A**Q}{AA{~B}{A**Q}{DA{~B}araa{A}bdr}A{A}A}Aaraaa{G}aar,19.049228342908634
CHEMBL1539037,COc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,82.39,c1cc(OC)ccc1NC(CCc1c(C)nc2nc(C)nn2c1C)=O,ABaraaa{DA{~B}AAasa{A}datda{A}ddtasA}aar,19.781457699673314
CHEMBL570002,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,81.36,c1nc(C#N)c(N[C@@H](C)c2ncc(F)cn2)nc1Nc1cc(C)[nH]n1,Aaraa{Dasada{A^D}a{D{A**Q}{A}atdaa{G}adt}ds}d{dQ}r,20.94175960346964
CHEMBL1000,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,81.01,c1c(C(N2CCN(CCOCC(O)=O)CC2)c2ccc(Cl)cc2)cccc1,B~A{B}ABAADrAAD{A{asaaaaas}asaaa{Z}aas}AAr,21.336036949419842
CHEMBL2171034,O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,80.65,Clc1c(Cl)ccc(OC2CCN(C3CCN(C(NS(c4ccc(F)cc4)(=O)=O)=O)CC3)CC2)c1,B~A{DE{~B}{~B}araaa{G}aar}DrAAA{DsAAA{Bataaa{Z}a{Z}at}AAs}AAr,21.7415793623972
